"","metric","auc"
"1","pearson",0.622652222140871
"2","spearman",0.602474206130617
"3","kendall",0.583183049273692
"4","bicor",0.622291337909914
"5","binomial",0.506985225637141
"6","cosine",0.509155530246717
"7","jaccard",0.629685609467175
"8","canberra",0.61994186161319
"9","euclidean",0.486048057314007
"10","manhattan",0.622303038793816
"11","weighted_rank",0.537521547673928
"12","hamming",0.537522294157936
"13","rho_p",0.621507806882228
"14","phi_s",0.620211080250148
