"","metric","auc"
"1","pearson",0.665143755310866
"2","spearman",0.658046797137178
"3","kendall",0.622918885862509
"4","bicor",0.665516858355525
"5","binomial",0.590825700679791
"6","cosine",0.573558577886019
"7","jaccard",0.681517153372199
"8","canberra",0.668233612310088
"9","euclidean",0.517860062671405
"10","manhattan",0.665507446621107
"11","weighted_rank",0.562072489763968
"12","hamming",0.562071866695755
"13","rho_p",0.669522196308332
"14","phi_s",0.677735280470111
