"","metric","auc"
"1","pearson",0.611115116228424
"2","spearman",0.591405570765771
"3","kendall",0.577389602896938
"4","bicor",0.609856337819875
"5","binomial",0.533037482257083
"6","cosine",0.533413408735705
"7","jaccard",0.607176395168598
"8","canberra",0.604926915372214
"9","euclidean",0.512997874134074
"10","manhattan",0.609857112803729
"11","weighted_rank",0.553870818293099
"12","hamming",0.553870914290512
"13","rho_p",0.605678533844111
"14","phi_s",0.601071227565916
