"","metric","auc"
"1","pearson",0.490476566590646
"2","spearman",0.491684257478065
"3","kendall",0.492123763092875
"4","bicor",0.49190096333532
"5","binomial",0.496183038008397
"6","MI",0.503199777227534
"7","cosine",0.490688134143397
"8","canberra",0.486437882850671
"9","euclidean",0.489992964039496
"10","manhattan",0.493200115709339
"11","weighted_rank",0.494824700780807
"12","hamming",0.495538520875125
