"","metric","auc"
"1","pearson",0.514235676525328
"2","spearman",0.477034016173424
"3","kendall",0.480946641933632
"4","bicor",0.467522421403254
"5","binomial",0.493536973462527
"6","MI",0.458321794516754
"7","cosine",0.519625786508945
"8","canberra",0.445256502090911
"9","euclidean",0.60029797221092
"10","manhattan",0.561840063493144
"11","weighted_rank",0.50039219083836
"12","hamming",0.492011529018254
