"","metric","auc"
"1","pearson",0.365652738734395
"2","spearman",0.408342213058822
"3","kendall",0.410288843994335
"4","bicor",0.438531891391164
"5","binomial",0.443120167000834
"6","MI",0.416553130886971
"7","cosine",0.363307827761729
"8","canberra",0.42473297595487
"9","euclidean",0.489344492712854
"10","manhattan",0.490022712748178
"11","weighted_rank",0.41326828356208
"12","hamming",0.443179190803517
