"","metric","auc"
"1","pearson",0.4139811755906
"2","spearman",0.474054104593904
"3","kendall",0.469799912734526
"4","bicor",0.506778657358349
"5","binomial",0.505789129215234
"6","MI",0.358676681418687
"7","cosine",0.410287976064327
"8","canberra",0.444555257744811
"9","euclidean",0.45516736271271
"10","manhattan",0.427429408464751
"11","weighted_rank",0.499407841426167
"12","hamming",0.513230069189054
