"","metric","auc"
"1","pearson",0.36257592207844
"2","spearman",0.381474285254401
"3","kendall",0.383682436907272
"4","bicor",0.405230789048992
"5","binomial",0.425414857875439
"6","MI",0.419396370245025
"7","cosine",0.360577528359594
"8","canberra",0.408700550195837
"9","euclidean",0.480240385690015
"10","manhattan",0.480071808982623
"11","weighted_rank",0.418750870776602
"12","hamming",0.424139972350561
