"","metric","auc"
"1","pearson",0.399936381937974
"2","spearman",0.445466301534544
"3","kendall",0.446214687425549
"4","bicor",0.463684849326774
"5","binomial",0.468232026395926
"6","MI",0.459284607511849
"7","cosine",0.399468102040313
"8","canberra",0.458566128005797
"9","euclidean",0.579093975503969
"10","manhattan",0.582391820653584
"11","weighted_rank",0.398896485359062
"12","hamming",0.470563271318583
