"","metric","auc"
"1","pearson",0.38845403622775
"2","spearman",0.434810008707293
"3","kendall",0.435637176350071
"4","bicor",0.45546981551773
"5","binomial",0.465958844622956
"6","MI",0.437595595578578
"7","cosine",0.382298792516903
"8","canberra",0.43971893989606
"9","euclidean",0.506322618313427
"10","manhattan",0.495020218285293
"11","weighted_rank",0.377712826386764
"12","hamming",0.467702871828287
