"","metric","auc"
"1","pearson",0.495321789797489
"2","spearman",0.495527823006215
"3","kendall",0.495782133387823
"4","bicor",0.495370932854866
"5","binomial",0.496381533075713
"6","MI",0.500050950703454
"7","cosine",0.495150202527161
"8","canberra",0.492318084528426
"9","euclidean",0.477490210687303
"10","manhattan",0.477799629272609
"11","weighted_rank",0.497048375283402
"12","hamming",0.495975060679129
