"","metric","auc"
"1","pearson",0.429540509577915
"2","spearman",0.445935512760857
"3","kendall",0.446501435183161
"4","bicor",0.46067416881315
"5","binomial",0.467168998458139
"6","MI",0.466873002094015
"7","cosine",0.427604300421231
"8","canberra",0.448619048431178
"9","euclidean",0.571134501541918
"10","manhattan",0.5828138688663
"11","weighted_rank",0.46404308523125
"12","hamming",0.464009916790582
