"","metric","auc"
"1","pearson",0.289168136390359
"2","spearman",0.357491916519694
"3","kendall",0.360027189888301
"4","bicor",0.37962962962963
"5","binomial",0.406599059376837
"6","MI",0.354754556143445
"7","cosine",0.291519694297472
"8","canberra",0.375771604938272
"9","euclidean",0.354460611405056
"10","manhattan",0.385104350382128
"11","weighted_rank",0.338514109347443
"12","hamming",0.415417401528513
