"","metric","auc"
"1","pearson",0.41449896586238
"2","spearman",0.428613446390055
"3","kendall",0.429078504869165
"4","bicor",0.445572301488445
"5","binomial",0.462178461230195
"6","MI",0.440551450152833
"7","cosine",0.415303155974156
"8","canberra",0.458424392353836
"9","euclidean",0.531895077659063
"10","manhattan",0.537802618916193
"11","weighted_rank",0.420023948450142
"12","hamming",0.462767751090252
