"","metric","auc"
"1","pearson",0.486068792649236
"2","spearman",0.489984377455585
"3","kendall",0.490278475330032
"4","bicor",0.489439130684115
"5","binomial",0.494559758878766
"6","MI",0.497062686685621
"7","cosine",0.486616265109857
"8","canberra",0.489341597287603
"9","euclidean",0.511372094592251
"10","manhattan",0.508068719230332
"11","weighted_rank",0.487539143234705
"12","hamming",0.494957924390041
