"","metric","auc"
"1","pearson",0.379693131410718
"2","spearman",0.412076048999662
"3","kendall",0.413858086834246
"4","bicor",0.439809029808743
"5","binomial",0.44929786258025
"6","MI",0.418625663646245
"7","cosine",0.38076485867886
"8","canberra",0.435352978452578
"9","euclidean",0.501743700089269
"10","manhattan",0.495084887690042
"11","weighted_rank",0.426800509359567
"12","hamming",0.446701584859504
