"","metric","auc"
"1","pearson",0.492461073012224
"2","spearman",0.495109239529228
"3","kendall",0.495171545845406
"4","bicor",0.49528004411825
"5","binomial",0.499557249802004
"6","MI",0.493719503346521
"7","cosine",0.492895375169089
"8","canberra",0.492208574364922
"9","euclidean",0.522127075183609
"10","manhattan",0.514918586209683
"11","weighted_rank",0.493584911310736
"12","hamming",0.498608827890313
