"","metric","auc"
"1","pearson",0.432284366910923
"2","spearman",0.433912121815938
"3","kendall",0.433497886257352
"4","bicor",0.442739043759478
"5","binomial",0.446896367206539
"6","MI",0.448177241928347
"7","cosine",0.429572190462292
"8","canberra",0.451945400984324
"9","euclidean",0.508559464973802
"10","manhattan",0.502552488079502
"11","weighted_rank",0.417418661368044
"12","hamming",0.452503140912123
