"","metric","auc"
"1","pearson",0.457601852880201
"2","spearman",0.463855045905523
"3","kendall",0.464670169739375
"4","bicor",0.46617873537687
"5","binomial",0.478022082778025
"6","MI",0.443267066488968
"7","cosine",0.457898202650674
"8","canberra",0.462497501110617
"9","euclidean",0.601892677328595
"10","manhattan",0.58889794350659
"11","weighted_rank",0.444055651192063
"12","hamming",0.478126110617503
