"","metric","auc"
"1","pearson",0.385890664880941
"2","spearman",0.437125517926733
"3","kendall",0.438278465548606
"4","bicor",0.458384647732673
"5","binomial",0.467251228015254
"6","MI",0.421101164480557
"7","cosine",0.386934704946058
"8","canberra",0.456281141991475
"9","euclidean",0.543545534755778
"10","manhattan",0.536119714473408
"11","weighted_rank",0.460495254257375
"12","hamming",0.467409934856129
