"","metric","auc"
"1","pearson",0.397234372168647
"2","spearman",0.398202637223177
"3","kendall",0.399314905472844
"4","bicor",0.407392521291629
"5","binomial",0.431390530525434
"6","MI",0.433981061647375
"7","cosine",0.396182854306718
"8","canberra",0.420553992226655
"9","euclidean",0.502999703289328
"10","manhattan",0.507148294004893
"11","weighted_rank",0.372626934797269
"12","hamming",0.431136028342683
